epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.3906,1.455,3.10372,1.28561,0.78508,0.25984,0.48692,0.20029,1.42598,3.65726,1.12545,0.000654088,0.000654088,0.000654088
2,196.024,1.55354,2.43055,1.33103,0.50329,0.51181,0.50224,0.20016,1.82538,3.44804,1.66111,0.0012946,0.0012946,0.0012946
